route_id,delay_counts_by_route,total_counts_by_route,%_delayed_by_route
202407047668302,0,1,0.0
202407047668327,0,9,0.0
202407047668340,0,7,0.0
202407047668351,0,1,0.0
202407047668390,0,4,0.0
202407047668822,0,1,0.0
202407047668922,0,1,0.0
202407047669227,0,6,0.0
202407047669473,0,3,0.0
202407047669474,0,1,0.0
202407047669668,0,1,0.0
202407047669695,0,4,0.0
202407047669697,0,2,0.0
202407047669826,0,1,0.0
202407047670110,0,3,0.0
202407047670147,0,3,0.0
202407047670150,0,3,0.0
202407047670153,0,3,0.0
202407047670156,0,3,0.0
202407047670159,0,3,0.0
202407047670162,0,3,0.0
202407047670165,0,3,0.0
202407047670168,0,3,0.0
202407047670171,0,3,0.0
202407047670174,0,3,0.0
202407047670177,0,3,0.0
202407047670180,0,3,0.0
202407047670183,0,3,0.0
202407047670347,0,1,0.0
202407047670356,0,1,0.0
202407047670369,0,11,0.0
202407047670435,0,9,0.0
202407047670441,0,1,0.0
202407047670542,0,12,0.0
202407047670667,0,1,0.0
202407047670824,0,11,0.0
202407047670831,0,8,0.0
202407047670842,0,11,0.0
202407047670845,0,10,0.0
202407047670850,0,8,0.0
202407047670854,0,7,0.0
202407047670859,0,11,0.0
202407047670863,0,10,0.0
202407047670867,0,8,0.0
202407047670872,0,7,0.0
202407047670877,0,11,0.0
202407047670881,0,10,0.0
202407047670889,0,7,0.0
202407047670991,0,2,0.0
202407047671092,0,1,0.0
202407047671291,0,1,0.0
202407047671297,0,1,0.0
202407047671441,0,1,0.0
202407047671456,3,4,75.0
202407047671506,4,4,100.0
202407047671572,0,2,0.0
202407047671871,4,6,66.66666666666666
202407047671906,0,1,0.0
202407047671989,3,4,75.0
202407047672035,0,2,0.0
202407047672088,4,4,100.0
202407047814146,0,2,0.0
202407047821921,0,1,0.0
202407048077793,0,1,0.0
202407048077813,0,1,0.0
202407048077814,0,1,0.0
202407048077902,0,1,0.0
202407048077977,0,1,0.0
202407048078060,0,1,0.0
202407048078064,0,1,0.0
202407048078072,0,1,0.0
202407048078104,0,1,0.0
202407048078142,0,1,0.0
202407048078144,0,2,0.0
202407048078156,0,1,0.0
202407048078252,0,1,0.0
202407048078255,0,1,0.0
202407048078292,0,1,0.0
202407048078296,0,1,0.0
202407048078327,0,4,0.0
202407048078332,0,3,0.0
202407048078345,0,1,0.0
202407048078530,0,1,0.0
202407048078572,0,1,0.0
202407048078604,0,1,0.0
202407048078652,0,1,0.0
202407048078656,0,1,0.0
202407048078659,0,1,0.0
202407048078661,0,1,0.0
202407048078673,0,1,0.0
202407048078712,0,2,0.0
202407048078835,0,1,0.0
202407048078991,0,1,0.0
202407048078994,0,1,0.0
202407048079070,0,1,0.0
202407048079137,0,2,0.0
202407048079142,0,2,0.0
202407048079183,0,1,0.0
202407048079185,0,1,0.0
202407048079186,0,1,0.0
202407048079190,0,1,0.0
202407048079251,0,1,0.0
202407048079280,0,7,0.0
202407048079285,0,1,0.0
202407048079304,0,1,0.0
202407048079358,0,1,0.0
202407048079391,0,1,0.0
202407048079417,0,4,0.0
202407048079432,0,7,0.0
202407048079434,0,1,0.0
202407048079625,0,1,0.0
202407048079632,0,1,0.0
202407048079639,0,1,0.0
202407048079713,0,1,0.0
202407048079888,0,1,0.0
202407048079892,0,1,0.0
202407048079898,0,1,0.0
202407048079903,0,1,0.0
202407048079909,0,2,0.0
202407048079915,0,1,0.0
202407048079989,0,3,0.0
202407048079990,0,1,0.0
202407048079994,0,9,0.0
202407048079997,0,2,0.0
202407048080063,0,2,0.0
202407048080065,0,2,0.0
202407048080073,0,1,0.0
202407048080168,0,2,0.0
202407048080216,0,1,0.0
202407048080297,0,3,0.0
202407048080303,0,1,0.0
202407048080314,0,1,0.0
202407048080326,0,1,0.0
202407048080342,0,1,0.0
202407048080372,0,3,0.0
202407048080396,0,14,0.0
202407048080421,0,1,0.0
202407048080439,0,1,0.0
202407048080446,0,1,0.0
202407048080454,0,1,0.0
202407048080469,0,2,0.0
202407048080470,0,1,0.0
202407048080478,0,4,0.0
202407048080486,0,1,0.0
202407048080497,0,2,0.0
202407048080542,0,5,0.0
202407048080552,0,2,0.0
202407048080559,0,1,0.0
202407048080601,0,1,0.0
202407048080651,0,14,0.0
202407048080705,0,1,0.0
202407048080799,0,4,0.0
202407048080911,0,2,0.0
202407048080913,0,4,0.0
202407048080920,0,1,0.0
202407048081081,0,10,0.0
202407048081103,0,19,0.0
202407048081110,0,1,0.0
202407048081120,0,1,0.0
202407048081122,0,1,0.0
202407048081180,0,1,0.0
202407048081187,0,2,0.0
202407048081192,0,1,0.0
202407048081197,0,2,0.0
202407048081202,0,1,0.0
202407048081207,0,1,0.0
202407048081296,0,1,0.0
202407048081398,13,16,81.25
202407048081401,0,1,0.0
202407048081403,0,1,0.0
202407048081404,0,2,0.0
202407048081406,0,1,0.0
202407048081431,0,9,0.0
202407048081432,0,13,0.0
202407048081434,0,1,0.0
202407048081445,0,1,0.0
202407048081451,0,1,0.0
202407048081548,0,1,0.0
202407048081608,0,1,0.0
202407048081645,0,1,0.0
202407048081744,0,1,0.0
202407048081792,0,1,0.0
202407048081842,0,1,0.0
202407048081869,0,1,0.0
202407048081957,0,3,0.0
202407048081977,0,1,0.0
202407048082010,0,5,0.0
202407048082107,0,1,0.0
202407048082124,0,2,0.0
202407048082140,0,1,0.0
202407048082237,0,1,0.0
202407048082239,0,1,0.0
202407048082244,0,1,0.0
202407048082266,0,1,0.0
202407048082288,0,6,0.0
202407048082290,0,1,0.0
202407048082292,0,1,0.0
202407048082344,0,1,0.0
202407048082423,0,3,0.0
202407048082463,0,1,0.0
202407048082530,0,1,0.0
202407048082632,0,1,0.0
202407048082655,0,2,0.0
202407048082698,0,1,0.0
202407048082724,0,4,0.0
202407048082774,0,1,0.0
202407048082792,0,1,0.0
202407048083113,0,3,0.0
202407048083130,0,2,0.0
202407048083137,0,1,0.0
202407048083184,0,1,0.0
202407048083197,0,1,0.0
202407048083259,4,6,66.66666666666666
202407048083331,0,1,0.0
202407048083396,0,1,0.0
202407048083463,0,1,0.0
202407048083502,2,2,100.0
202407048083561,0,1,0.0
202407048083875,0,1,0.0
202407048084213,0,1,0.0
202407048084247,0,1,0.0
202407048084363,0,1,0.0
202407048084369,0,1,0.0
202407048084651,1,1,100.0
202407048084822,0,1,0.0
202407048085187,0,2,0.0
202407048085193,0,1,0.0
202407048085292,0,1,0.0
202407048085295,0,2,0.0
202407048085298,0,8,0.0
202407048085311,0,1,0.0
202407048085323,0,1,0.0
202407048085411,0,1,0.0
202407048085586,0,2,0.0
202407048085639,0,1,0.0
202407048085846,0,29,0.0
202407048085848,0,1,0.0
202407048085850,0,25,0.0
202407048085852,0,1,0.0
202407048085854,0,2,0.0
202407048085859,0,18,0.0
202407048085885,0,1,0.0
202407048086038,0,1,0.0
202407048086041,0,10,0.0
202407048086296,0,1,0.0
202407048086301,0,1,0.0
202407048086313,0,1,0.0
202407048086322,0,1,0.0
202407048086386,0,2,0.0
202407048086393,0,1,0.0
202407048086405,0,1,0.0
202407048086694,0,1,0.0
202407048087124,0,1,0.0
202407048087142,0,7,0.0
202407048087149,0,13,0.0
202407048087155,0,12,0.0
202407048087385,0,1,0.0
202407048087731,0,2,0.0
202407048087790,0,7,0.0
202407048087867,0,5,0.0
202407048087869,0,1,0.0
202407048087996,0,1,0.0
202407048088112,0,1,0.0
202407048088113,0,3,0.0
202407048088116,0,1,0.0
202407048088117,0,1,0.0
202407048088180,0,1,0.0
202407048088234,0,10,0.0
202407048088239,0,2,0.0
202407048088241,0,1,0.0
202407048088274,12,16,75.0
202407048088312,0,1,0.0
202407048088314,1,1,100.0
202407048088352,0,3,0.0
202407048088435,0,1,0.0
202407048088559,4,6,66.66666666666666
202407048088561,0,1,0.0
202407048088609,0,1,0.0
202407048088646,0,1,0.0
202407048088725,0,2,0.0
202407048088770,0,1,0.0
202407048088783,0,1,0.0
202407048088790,0,2,0.0
202407048088815,1,2,50.0
202407048088827,0,1,0.0
202407048089060,16,16,100.0
202407048089069,0,1,0.0
202407048089176,0,1,0.0
202407048089184,0,2,0.0
202407048089312,0,1,0.0
202407048089321,0,1,0.0
202407048089513,0,4,0.0
202407048089526,0,3,0.0
202407048089531,0,2,0.0
202407048089537,0,1,0.0
202407048089542,0,1,0.0
202407048089552,0,1,0.0
202407048089656,0,4,0.0
202407048089746,0,1,0.0
202407048089755,0,1,0.0
202407048089860,0,1,0.0
202407048089956,0,1,0.0
202407048089962,0,1,0.0
202407048089968,0,3,0.0
202407048089980,0,2,0.0
202407048089992,0,1,0.0
202407048090163,0,2,0.0
202407048090350,0,1,0.0
202407048090353,0,1,0.0
202407048090355,0,1,0.0
202407048090412,0,21,0.0
202407048090415,0,21,0.0
202407048090418,0,21,0.0
202407048090421,0,21,0.0
202407048090424,0,21,0.0
202407048090427,0,21,0.0
202407048090430,0,21,0.0
202407048090433,0,21,0.0
202407048090436,0,21,0.0
202407048090439,0,21,0.0
202407048090442,0,21,0.0
202407048090445,0,21,0.0
202407048090549,0,1,0.0
202407048090555,0,2,0.0
202407048090655,0,21,0.0
202407048090660,0,21,0.0
202407048090665,0,21,0.0
202407048090670,0,21,0.0
202407048090674,0,21,0.0
202407048090679,0,21,0.0
202407048090683,0,21,0.0
202407048090687,0,21,0.0
202407048090691,0,21,0.0
202407048090695,0,21,0.0
202407048090699,0,21,0.0
202407048090703,0,21,0.0
202407048090707,0,21,0.0
202407048090713,0,3,0.0
202407048090780,0,2,0.0
202407048090786,0,2,0.0
202407048090804,0,1,0.0
202407048090893,0,21,0.0
202407048090897,0,21,0.0
202407048090901,0,21,0.0
202407048090905,0,21,0.0
202407048090907,0,14,0.0
202407048090909,0,21,0.0
202407048090913,0,21,0.0
202407048090916,0,21,0.0
202407048090920,0,21,0.0
202407048090923,0,21,0.0
202407048090926,0,21,0.0
202407048090929,0,21,0.0
202407048090932,0,21,0.0
202407048090935,0,21,0.0
202407048090977,0,1,0.0
202407048090981,0,5,0.0
202407048091013,0,2,0.0
202407048091028,0,1,0.0
202407048091217,0,2,0.0
202407048091266,0,3,0.0
202407048091446,0,1,0.0
202407048091447,0,1,0.0
202407048091721,0,1,0.0
202407048091724,0,1,0.0
202407048091727,0,1,0.0
202407048091730,0,1,0.0
202407048091733,0,1,0.0
202407048091736,0,1,0.0
202407048091739,0,1,0.0
202407048091742,0,1,0.0
202407048091745,0,1,0.0
202407048091748,0,1,0.0
202407048091751,0,1,0.0
202407048091754,0,1,0.0
202407048091937,0,1,0.0
202407048091947,0,1,0.0
202407048091951,0,2,0.0
202407048092022,0,21,0.0
202407048092025,0,21,0.0
202407048092028,0,21,0.0
202407048092032,0,21,0.0
202407048092036,0,21,0.0
202407048092040,0,21,0.0
202407048092044,0,21,0.0
202407048092047,0,21,0.0
202407048092050,0,21,0.0
202407048092053,0,21,0.0
202407048092056,0,21,0.0
202407048092059,0,21,0.0
202407048092062,0,21,0.0
202407048092125,0,1,0.0
202407048092126,0,3,0.0
202407048092213,0,1,0.0
202407048092216,0,1,0.0
202407048092258,0,2,0.0
202407048092306,0,1,0.0
202407048092355,0,1,0.0
202407048092370,0,1,0.0
202407048092419,6,8,75.0
202407048092435,0,1,0.0
202407048092446,0,5,0.0
202407048092447,0,3,0.0
202407048092458,0,2,0.0
202407048092540,0,1,0.0
202407048092542,3,8,37.5
202407048092583,0,2,0.0
202407048092595,0,1,0.0
202407048092603,0,3,0.0
202407048092612,0,1,0.0
202407048092630,0,1,0.0
202407048092635,0,1,0.0
202407048092647,0,1,0.0
202407048092816,0,6,0.0
202407048092823,0,8,0.0
202407048092825,0,2,0.0
202407048092836,0,1,0.0
202407048092846,0,1,0.0
202407048092848,0,1,0.0
202407048093035,0,1,0.0
202407048093036,0,1,0.0
202407048093038,0,4,0.0
202407048093040,0,3,0.0
202407048093042,0,1,0.0
202407048093044,0,1,0.0
202407048093054,0,1,0.0
202407048093241,0,2,0.0
202407048093243,0,13,0.0
202407048093245,0,2,0.0
202407048093247,0,1,0.0
202407048093251,0,1,0.0
202407048093269,0,1,0.0
202407048093649,0,3,0.0
202407048093854,0,1,0.0
202407048093857,0,1,0.0
202407048093862,0,1,0.0
202407048094063,0,1,0.0
202407048094084,0,1,0.0
202407048094087,0,1,0.0
202407048094387,0,5,0.0
202407048094390,0,1,0.0
202407048094486,0,15,0.0
202407048094492,0,1,0.0
202407048094500,0,15,0.0
202407048094506,0,15,0.0
202407048094513,0,15,0.0
202407048094519,0,15,0.0
202407048094525,0,15,0.0
202407048094531,0,15,0.0
202407048094537,0,15,0.0
202407048094543,0,15,0.0
202407048094579,0,1,0.0
202407048094588,0,2,0.0
202407048094590,0,6,0.0
202407048094593,0,1,0.0
202407048094638,0,1,0.0
202407048094639,0,1,0.0
202407048094650,0,8,0.0
202407048094655,0,11,0.0
202407048094658,0,2,0.0
202407048094660,0,15,0.0
202407048094663,0,17,0.0
202407048094665,0,15,0.0
202407048094670,0,11,0.0
202407048094676,0,15,0.0
202407048094681,0,11,0.0
202407048094687,0,15,0.0
202407048094709,0,1,0.0
202407048094756,0,4,0.0
202407048094785,0,15,0.0
202407048094791,0,15,0.0
202407048094797,0,15,0.0
202407048094803,0,9,0.0
202407048094809,0,15,0.0
202407048094819,0,16,0.0
202407048094852,0,1,0.0
202407048094855,0,13,0.0
202407048094856,0,9,0.0
202407048094857,0,1,0.0
202407048094858,0,6,0.0
202407048094862,0,3,0.0
202407048094870,0,1,0.0
202407048094957,0,1,0.0
202407048094976,0,3,0.0
202407048095028,0,1,0.0
202407048095047,0,1,0.0
202407048095048,0,10,0.0
202407048095141,0,1,0.0
202407048095166,0,15,0.0
202407048095172,0,15,0.0
202407048095178,0,15,0.0
202407048095184,0,15,0.0
202407048095190,0,15,0.0
202407048095196,0,15,0.0
202407048095249,0,14,0.0
202407048095250,0,11,0.0
202407048095251,17,21,80.95238095238095
202407048095253,0,5,0.0
202407048095257,0,1,0.0
202407048095259,0,1,0.0
202407048095262,0,1,0.0
202407048095447,0,6,0.0
202407048095457,0,1,0.0
202407048095463,0,6,0.0
202407048095467,0,6,0.0
202407048095469,0,6,0.0
202407048095493,0,6,0.0
202407048095496,0,6,0.0
202407048095500,0,3,0.0
202407048095512,0,6,0.0
202407048095516,0,6,0.0
202407048095520,0,6,0.0
202407048095543,0,1,0.0
202407048095609,0,7,0.0
202407048095611,0,5,0.0
202407048095616,0,8,0.0
202407048095620,0,11,0.0
202407048095623,16,16,100.0
202407048095635,0,1,0.0
202407048095748,0,6,0.0
202407048095750,0,3,0.0
202407048095753,0,6,0.0
202407048095756,0,1,0.0
202407048095806,0,13,0.0
202407048095809,0,13,0.0
202407048095812,0,13,0.0
202407048095814,0,13,0.0
202407048095835,0,1,0.0
202407048095836,0,1,0.0
202407048095837,0,1,0.0
202407048095839,0,2,0.0
202407048095840,0,1,0.0
202407048095842,0,1,0.0
202407048095845,0,10,0.0
202407048095877,0,11,0.0
202407048095878,0,10,0.0
202407048095880,0,11,0.0
202407048095881,0,10,0.0
202407048095882,0,11,0.0
202407048095883,0,10,0.0
202407048095885,0,10,0.0
202407048095887,0,10,0.0
202407048095907,0,2,0.0
202407048095912,0,6,0.0
202407048095921,0,3,0.0
202407048095929,0,2,0.0
202407048095934,0,1,0.0
202407048095939,0,17,0.0
202407048095947,0,1,0.0
202407048095953,0,1,0.0
202407048095958,0,1,0.0
202407048095975,0,11,0.0
202407048095996,0,11,0.0
202407048096008,0,11,0.0
202407048096016,0,11,0.0
202407048096036,0,11,0.0
202407048096056,0,11,0.0
202407048096076,0,11,0.0
202407048096097,0,11,0.0
202407048096118,0,11,0.0
202407048096191,0,2,0.0
202407048096210,0,8,0.0
202407048096262,0,7,0.0
202407048096284,0,2,0.0
202407048096285,0,10,0.0
202407048096286,0,2,0.0
202407048096299,0,1,0.0
202407048096337,0,13,0.0
202407048096339,0,13,0.0
202407048096341,0,13,0.0
202407048096343,0,13,0.0
202407048096345,0,13,0.0
202407048096347,0,13,0.0
202407048096349,0,13,0.0
202407048096351,0,13,0.0
202407048096378,0,2,0.0
202407048096380,0,7,0.0
202407048096382,0,1,0.0
202407048096383,0,3,0.0
202407048096385,0,8,0.0
202407048096501,0,7,0.0
202407048096503,0,12,0.0
202407048096506,0,7,0.0
202407048096508,0,12,0.0
202407048096511,0,7,0.0
202407048096513,0,12,0.0
202407048096516,0,8,0.0
202407048096518,0,12,0.0
202407048096521,0,8,0.0
202407048096523,0,12,0.0
202407048096526,0,8,0.0
202407048096528,0,12,0.0
202407048096531,0,8,0.0
202407048096533,0,12,0.0
202407048096553,0,1,0.0
202407048096561,0,2,0.0
202407048096565,0,7,0.0
202407048096566,0,7,0.0
202407048096567,0,6,0.0
202407048096568,0,8,0.0
202407048096569,0,1,0.0
202407048096570,0,7,0.0
202407048096572,0,7,0.0
202407048096574,0,7,0.0
202407048096576,0,7,0.0
202407048096595,0,2,0.0
202407048096601,0,1,0.0
202407048096606,0,7,0.0
202407048096608,0,7,0.0
202407048096610,0,7,0.0
202407048096613,0,7,0.0
202407048096616,0,7,0.0
202407048096619,0,7,0.0
202407048096621,0,7,0.0
202407048096633,0,25,0.0
202407048096634,0,25,0.0
202407048096635,0,25,0.0
202407048096636,0,25,0.0
202407048096785,0,1,0.0
202407048096796,0,9,0.0
202407048096801,0,2,0.0
202407048096804,0,2,0.0
202407048096810,0,10,0.0
202407048096926,0,1,0.0
202407048096939,0,1,0.0
202407048097109,0,6,0.0
202407048097116,0,2,0.0
202407048097119,0,1,0.0
202407048097125,0,1,0.0
202407048097135,0,11,0.0
202407048097233,0,10,0.0
202407048097235,0,10,0.0
202407048097239,0,1,0.0
202407048097242,0,10,0.0
202407048097244,0,10,0.0
202407048097251,0,10,0.0
202407048097259,0,10,0.0
202407048097304,0,17,0.0
202407048097309,0,3,0.0
202407048097311,0,1,0.0
202407048097316,0,1,0.0
202407048097318,0,14,0.0
202407048097330,0,9,0.0
202407048097339,0,11,0.0
202407048097344,0,11,0.0
202407048097347,0,11,0.0
202407048097356,0,11,0.0
202407048097365,0,11,0.0
202407048097374,0,11,0.0
202407048097383,0,11,0.0
202407048097392,0,11,0.0
202407048097467,0,10,0.0
202407048097486,0,15,0.0
202407048097490,0,1,0.0
202407048097494,0,1,0.0
202407048097563,0,24,0.0
202407048097566,0,24,0.0
202407048097569,0,24,0.0
202407048097572,0,24,0.0
202407048097575,0,24,0.0
202407048097578,0,24,0.0
202407048097581,0,24,0.0
202407048097593,0,1,0.0
202407048097720,0,2,0.0
202407048097726,0,2,0.0
202407048097827,0,12,0.0
202407048097830,0,8,0.0
202407048097832,0,12,0.0
202407048097835,0,8,0.0
202407048097837,0,12,0.0
202407048097840,0,8,0.0
202407048097842,0,12,0.0
202407048097845,0,8,0.0
202407048097847,0,12,0.0
202407048097850,0,8,0.0
202407048097852,0,12,0.0
202407048097855,0,8,0.0
202407048097858,0,12,0.0
202407048097861,0,8,0.0
202407048097864,0,12,0.0
202407048097909,0,6,0.0
202407048097912,0,6,0.0
202407048097918,0,16,0.0
202407048097923,0,1,0.0
202407048097927,0,1,0.0
202407048097928,0,1,0.0
202407048097932,0,1,0.0
202407048097934,0,12,0.0
202407048097942,0,1,0.0
202407048097948,0,2,0.0
202407048097950,0,1,0.0
202407048097955,0,1,0.0
202407048097961,0,24,0.0
202407048097969,0,24,0.0
202407048097977,0,24,0.0
202407048097986,0,24,0.0
202407048097995,0,24,0.0
202407048098003,0,24,0.0
202407048098011,0,24,0.0
202407048098038,0,1,0.0
202407048098189,0,1,0.0
202407048098195,0,1,0.0
202407048098196,0,1,0.0
202407048098257,0,5,0.0
202407048098311,0,10,0.0
202407048098316,0,1,0.0
202407048098410,0,2,0.0
202407048098426,0,1,0.0
202407048098432,0,1,0.0
202407048098503,0,1,0.0
202407048098541,0,19,0.0
202407048098542,0,2,0.0
202407048098546,0,2,0.0
202407048098553,0,17,0.0
202407048098557,0,1,0.0
202407048098655,0,19,0.0
202407048098661,0,1,0.0
202407048098665,0,14,0.0
202407048098669,0,2,0.0
202407048098684,2,2,100.0
202407048098729,0,2,0.0
202407048098828,0,1,0.0
202407048098976,0,1,0.0
202407048099315,0,2,0.0
202407048099339,0,1,0.0
202407048099343,0,2,0.0
202407048099381,6,8,75.0
202407048099497,0,1,0.0
202407048099502,0,1,0.0
202407048099504,0,1,0.0
202407048099571,0,1,0.0
202407048099611,12,16,75.0
202407048099779,0,1,0.0
202407048099782,0,1,0.0
202407048099788,0,1,0.0
202407048139402,0,1,0.0
202407048338578,0,1,0.0
202407048338612,0,2,0.0
202407048344539,2,2,100.0
202407048515626,0,1,0.0
202407048515627,0,1,0.0
202407048617115,0,2,0.0
202407048624813,6,12,50.0
202407048626731,0,3,0.0
202407048626733,0,3,0.0
202407048627963,0,1,0.0
202407048810598,0,3,0.0
202407048840099,0,6,0.0
202407048870573,0,1,0.0
202407048900020,0,1,0.0
202407048900136,0,2,0.0
202407048900958,0,1,0.0
202407048901743,0,1,0.0
202407048903594,0,7,0.0
202407048903595,0,3,0.0
202407048903621,0,1,0.0
202407048904004,0,5,0.0
202407048904009,0,2,0.0
202407048904012,0,1,0.0
202407048904014,0,2,0.0
202407056700165,2,2,100.0
202407056700173,11,11,100.0
202407056700175,1,1,100.0
202407056700178,8,16,50.0
202407056700179,0,10,0.0
202407056700206,6,6,100.0
202407056703177,0,2,0.0
202407056703690,4,5,80.0
202407056703703,4,4,100.0
202407056703706,4,4,100.0
202407056703709,2,2,100.0
202407056703725,6,6,100.0
202407056703730,0,2,0.0
202407056703737,1,1,100.0
202407056703748,3,9,33.33333333333333
202407056704048,0,4,0.0
202407056704051,0,1,0.0
202407056704108,0,2,0.0
202407056704179,2,2,100.0
202407056704502,0,1,0.0
202407056704507,0,2,0.0
202407056704518,0,3,0.0
202407056704540,0,2,0.0
202407056704578,0,1,0.0
202407056704717,22,22,100.0
202407056705097,0,1,0.0
202407056705110,0,17,0.0
202407056705327,0,1,0.0
202407056705339,0,1,0.0
202407056705350,0,7,0.0
202407056705351,0,5,0.0
202407056705354,0,5,0.0
202407056705697,0,1,0.0
202407056705701,0,1,0.0
202407056705862,0,4,0.0
202407056706269,0,12,0.0
202407056706270,0,10,0.0
202407056706271,0,9,0.0
202407056706272,0,9,0.0
202407056706273,0,9,0.0
202407056706275,0,9,0.0
202407056706277,0,8,0.0
202407056706278,0,16,0.0
202407056706280,0,12,0.0
202407056706281,0,9,0.0
202407056706282,0,9,0.0
202407056706285,0,22,0.0
202407056706286,0,9,0.0
202407056706287,0,8,0.0
202407056706291,0,9,0.0
202407056706292,0,14,0.0
202407056706294,0,9,0.0
202407056706296,0,10,0.0
202407056706297,0,1,0.0
202407056706298,0,13,0.0
202407056706299,0,8,0.0
202407056706301,0,9,0.0
202407056706303,0,12,0.0
202407056706304,0,7,0.0
202407056706853,1,1,100.0
202407056707251,0,1,0.0
202407056707265,0,4,0.0
202407056707383,0,1,0.0
202407056707401,0,2,0.0
202407056707418,0,1,0.0
202407056707419,0,24,0.0
202407056707420,0,10,0.0
202407056707421,0,9,0.0
202407056707422,0,3,0.0
202407056707502,0,7,0.0
202407056707512,4,4,100.0
202407056707515,0,1,0.0
202407056707548,0,1,0.0
202407056707709,0,2,0.0
202407056707772,0,1,0.0
202407056707838,1,1,100.0
202407056708857,3,3,100.0
202407056708875,0,6,0.0
202407056710495,0,1,0.0
202407056710694,0,2,0.0
202407056711199,15,15,100.0
202407056711209,0,1,0.0
202407056711210,2,2,100.0
202407056711292,0,1,0.0
202407056713530,0,1,0.0
202407056713709,0,1,0.0
202407056713718,0,4,0.0
202407056713775,0,3,0.0
202407056713787,0,2,0.0
202407056714231,0,1,0.0
202407056714351,0,1,0.0
202407056714625,0,2,0.0
202407056714626,0,6,0.0
202407056714627,0,10,0.0
202407056714641,0,12,0.0
202407056714644,0,1,0.0
202407056714645,0,1,0.0
202407056714648,0,13,0.0
202407056714654,0,13,0.0
202407056714655,0,13,0.0
202407056714656,0,13,0.0
202407056714657,0,13,0.0
202407056714673,0,9,0.0
202407056714674,0,12,0.0
202407056714675,0,1,0.0
202407056714680,0,10,0.0
202407056714681,0,2,0.0
202407056714682,0,15,0.0
202407056714685,0,11,0.0
202407056714686,0,4,0.0
202407056714691,0,3,0.0
202407056714692,0,1,0.0
202407056715181,2,2,100.0
202407056715182,2,2,100.0
202407056715189,14,14,100.0
202407056715436,0,7,0.0
202407056715446,0,5,0.0
202407056715465,0,8,0.0
202407056715539,0,7,0.0
202407056715599,0,2,0.0
202407056715600,0,1,0.0
202407056715825,0,5,0.0
202407056715827,0,2,0.0
202407056715829,0,2,0.0
202407056715885,0,8,0.0
202407056715889,0,4,0.0
202407056715988,0,6,0.0
202407056715990,0,6,0.0
202407056715993,0,6,0.0
202407056715995,0,6,0.0
202407056715998,0,6,0.0
202407056716001,0,6,0.0
202407056716004,0,6,0.0
202407056716009,0,5,0.0
202407056716011,0,17,0.0
202407056716014,0,13,0.0
202407056716023,0,12,0.0
202407056716059,0,1,0.0
202407056716082,0,6,0.0
202407056716084,0,5,0.0
202407056716085,0,6,0.0
202407056716087,0,5,0.0
202407056716089,0,6,0.0
202407056716090,0,6,0.0
202407056716092,0,6,0.0
202407056716095,0,10,0.0
202407056716096,0,6,0.0
202407056716098,0,7,0.0
202407056716100,0,6,0.0
202407056716102,0,5,0.0
202407056716104,0,6,0.0
202407056716108,0,2,0.0
202407056716110,0,2,0.0
202407056716112,0,4,0.0
202407056716116,0,1,0.0
202407056716125,0,5,0.0
202407056716126,0,5,0.0
202407056716128,0,8,0.0
202407056716129,0,6,0.0
202407056716130,0,6,0.0
202407056716131,0,5,0.0
202407056716132,0,2,0.0
202407056716133,0,5,0.0
202407056716136,0,1,0.0
202407056716145,0,8,0.0
202407056716149,0,9,0.0
202407056716150,0,9,0.0
202407056716154,0,9,0.0
202407056716155,0,9,0.0
202407056716170,0,1,0.0
202407056716203,0,10,0.0
202407056716205,0,14,0.0
202407056716206,0,7,0.0
202407056716212,0,1,0.0
202407056716217,0,2,0.0
202407056716220,0,2,0.0
202407056716226,0,11,0.0
202407056716296,0,1,0.0
202407056716309,0,1,0.0
202407056716386,0,1,0.0
202407056717210,0,9,0.0
202407056717219,0,4,0.0
202407056717226,0,5,0.0
202407056717233,0,14,0.0
202407056717235,0,9,0.0
202407056717236,0,4,0.0
202407056717237,0,9,0.0
202407056717246,0,1,0.0
202407056717247,0,4,0.0
202407056717253,0,4,0.0
202407056717255,0,9,0.0
202407056717257,0,9,0.0
202407056717259,0,4,0.0
202407056717272,4,4,100.0
202407056717274,0,4,0.0
202407056717278,0,4,0.0
202407056717280,0,4,0.0
202407056717283,0,9,0.0
202407056717287,0,4,0.0
202407056717288,0,5,0.0
202407056717291,0,4,0.0
202407056717294,0,4,0.0
202407056717297,0,5,0.0
202407056717298,0,4,0.0
202407056718795,0,1,0.0
202407056718800,0,1,0.0
202407056718815,0,2,0.0
202407056718823,0,9,0.0
202407056718825,0,9,0.0
202407056718827,0,11,0.0
202407056718839,0,1,0.0
202407056718841,0,6,0.0
202407056718851,0,1,0.0
202407056718876,0,2,0.0
202407056718890,0,1,0.0
202407056718905,0,1,0.0
202407056718907,0,2,0.0
202407056719018,0,1,0.0
202407056719114,0,1,0.0
202407056719117,0,1,0.0
202407056719169,0,2,0.0
202407056721145,0,1,0.0
202407056721154,0,1,0.0
202407056721603,0,1,0.0
202407056721676,0,3,0.0
202407056721680,0,1,0.0
202407056721684,0,1,0.0
202407056721685,0,1,0.0
202407056721691,0,1,0.0
202407056721701,0,1,0.0
202407056721738,0,1,0.0
202407056721740,0,5,0.0
202407056721763,0,5,0.0
202407056721769,0,2,0.0
202407056721777,0,2,0.0
202407056721780,0,2,0.0
